id,label
2990,5
2991,5
2992,3
2993,4
2994,4
2995,3
2996,3
2997,4
2998,3
2999,5
3000,0
3001,1
3002,7
3003,0
3004,1
3005,3
3006,2
3007,3
3008,6
3009,5
3010,0
3011,2
3012,1
3013,0
3014,4
3015,4
3016,1
3017,3
3018,5
3019,4
3020,3
3021,0
3022,7
3023,2
3024,4
3025,10
3026,4
3027,1
3028,7
3029,2
3030,5
3031,6
3032,4
3033,4
3034,5
3035,4
3036,1
3037,2
3038,-14
3039,3
3040,5
3041,11
3042,2
3043,2
3044,3
3045,2
3046,6
3047,2
3048,6
3049,8
3050,3
3051,2
3052,4
3053,4
3054,5
3055,0
3056,7
3057,8
3058,4
3059,-3
3060,3
3061,4
3062,7
3063,4
3064,4
3065,6
3066,0
3067,2
3068,4
3069,0
3070,2
3071,1
3072,3
3073,1
3074,2
3075,0
3076,1
3077,5
3078,6
3079,6
3080,0
3081,1
3082,5
3083,6
3084,2
3085,5
3086,4
3087,4
3088,1
3089,5
3090,1
3091,3
3092,3
3093,2
3094,5
3095,4
3096,5
3097,0
3098,6
3099,2
3100,8
3101,4
3102,5
3103,1
3104,0
3105,4
3106,4
3107,0
3108,1
3109,5
3110,5
3111,7
3112,4
3113,5
3114,1
3115,5
3116,7
3117,9
3118,0
3119,6
3120,1
3121,2
3122,7
3123,0
3124,1
3125,5
3126,5
3127,2
3128,0
3129,0
3130,3
3131,1
3132,9
3133,4
3134,1
3135,8
3136,2
3137,5
3138,3
3139,1
3140,4
3141,2
3142,6
3143,4
3144,-1
3145,-2
3146,2
3147,4
3148,7
3149,5
3150,1
3151,2
3152,6
3153,2
3154,0
3155,10
3156,3
3157,3
3158,0
3159,9
3160,2
3161,9
3162,5
3163,4
3164,7
3165,5
3166,2
3167,1
3168,4
3169,2
3170,5
3171,4
3172,6
3173,1
3174,7
3175,4
3176,2
3177,4
3178,-9
3179,4
3180,0
3181,2
3182,0
3183,2
3184,4
3185,-2
3186,5
3187,1
3188,3
3189,0
3190,5
3191,2
3192,32
3193,0
3194,3
3195,5
3196,3
3197,2
3198,4
3199,2
3200,3
3201,0
3202,4
3203,0
3204,5
3205,4
3206,6
3207,1
3208,1
3209,0
3210,2
3211,1
3212,1
3213,4
3214,6
3215,2
3216,3
3217,0
3218,4
3219,0
3220,0
3221,0
3222,4
3223,6
3224,4
3225,6
3226,6
3227,7
3228,4
3229,0
3230,5
3231,5
3232,-2
3233,1
3234,0
3235,0
3236,0
3237,3
3238,2
3239,3
3240,6
3241,4
3242,3
3243,6
3244,2
3245,4
3246,3
3247,10
3248,5
3249,1
3250,0
3251,2
3252,0
3253,5
3254,7
3255,-3
3256,0
3257,1
3258,4
3259,4
3260,5
3261,5
3262,2
3263,3
3264,5
3265,6
3266,3
3267,-1
3268,3
3269,3
3270,33
3271,4
3272,7
3273,0
3274,8
3275,3
3276,3
3277,5
3278,3
3279,5
3280,0
3281,0
3282,1
3283,-1
3284,6
3285,3
3286,5
3287,0
3288,5
3289,0
3290,2
3291,6
3292,6
3293,2
3294,3
3295,3
3296,5
3297,0
3298,3
3299,9
3300,5
3301,5
3302,0
3303,1
3304,3
3305,5
3306,5
3307,6
3308,2
3309,3
3310,0
3311,8
3312,4
3313,4
3314,7
3315,3
3316,-1
3317,2
3318,3
3319,1
3320,6
3321,4
3322,0
3323,7
3324,5
3325,6
3326,4
3327,3
3328,4
3329,7
3330,4
3331,6
3332,3
3333,4
3334,3
3335,4
3336,5
3337,2
3338,0
3339,1
3340,5
3341,5
3342,2
3343,0
3344,3
3345,8
3346,1
3347,5
3348,5
3349,0
3350,5
3351,6
3352,5
3353,3
3354,3
3355,2
3356,0
3357,0
3358,4
3359,4
3360,7
3361,1
3362,3
3363,2
3364,7
3365,4
3366,4
3367,6
3368,3
3369,2
3370,4
3371,4
3372,2
3373,3
3374,2
3375,3
3376,1
3377,6
3378,6
3379,8
3380,2
3381,5
3382,6
3383,1
3384,4
3385,1
3386,2
3387,0
3388,3
3389,5
3390,7
3391,6
3392,6
3393,4
3394,7
3395,5
3396,2
3397,6
3398,4
3399,0
3400,1
3401,2
3402,6
3403,0
3404,1
3405,3
3406,6
3407,1
3408,1
3409,1
3410,1
3411,4
3412,2
3413,1
3414,2
3415,0
3416,3
3417,0
3418,1
3419,0
3420,3
3421,4
3422,1
3423,6
3424,0
3425,6
3426,1
3427,4
3428,6
3429,6
3430,5
3431,3
3432,1
3433,2
3434,2
3435,5
3436,6
3437,1
3438,5
3439,0
3440,3
3441,6
3442,3
3443,4
3444,6
3445,4
3446,4
3447,3
3448,7
3449,3
3450,0
3451,5
3452,6
3453,1
3454,5
3455,1
3456,0
3457,5
3458,4
3459,8
3460,2
3461,2
3462,6
3463,6
3464,2
3465,1
3466,4
3467,5
3468,5
3469,1
3470,8
3471,3
3472,5
3473,3
3474,6
3475,5
3476,6
3477,0
3478,5
3479,3
3480,9
3481,2
3482,2
3483,2
3484,3
3485,3
3486,2
3487,4
3488,5
3489,3
3490,4
3491,1
3492,7
3493,0
3494,4
3495,4
3496,5
3497,6
3498,0
3499,3
3500,2
3501,3
3502,2
3503,5
3504,3
3505,4
3506,8
3507,0
3508,0
3509,5
3510,4
3511,7
3512,4
3513,2
3514,1
3515,-1
3516,3
3517,3
3518,6
3519,5
3520,6
3521,2
3522,4
3523,3
3524,4
3525,2
3526,0
3527,1
3528,3
3529,5
3530,3
3531,0
3532,6
3533,5
3534,6
3535,6
3536,2
3537,5
3538,2
3539,5
3540,3
3541,-18
3542,3
3543,0
3544,3
3545,3
3546,10
3547,5
3548,3
3549,2
3550,7
3551,1
3552,2
3553,3
3554,2
3555,6
3556,5
3557,4
3558,3
3559,2
3560,4
3561,4
3562,5
3563,6
3564,6
3565,4
3566,4
3567,3
3568,1
3569,3
3570,2
3571,5
3572,5
3573,5
3574,11
3575,2
3576,7
3577,1
3578,5
3579,3
3580,4
3581,3
3582,2
3583,4
3584,5
3585,2
3586,0
3587,5
3588,6
3589,2
3590,2
3591,5
3592,1
3593,5
3594,1
3595,5
3596,1
3597,4
3598,6
3599,5
3600,3
3601,5
3602,2
3603,7
3604,1
3605,0
3606,16
3607,3
3608,5
3609,10
3610,1
3611,5
3612,6
3613,3
3614,5
3615,2
3616,6
3617,7
3618,1
3619,2
3620,6
3621,1
3622,6
3623,1
3624,6
3625,1
3626,5
3627,1
3628,0
3629,1
3630,3
3631,6
3632,2
3633,4
3634,0
3635,0
3636,1
3637,6
3638,1
3639,0
3640,2
3641,5
3642,4
3643,5
3644,5
3645,2
3646,7
3647,1
3648,5
3649,3
3650,7
3651,1
3652,3
3653,4
3654,9
3655,0
3656,3
3657,6
3658,3
3659,1
3660,5
3661,5
3662,5
3663,1
3664,7
3665,2
3666,3
3667,1
3668,2
3669,3
3670,2
3671,1
3672,1
3673,-1
3674,2
3675,3
3676,1
3677,0
3678,4
3679,3
3680,2
3681,10
3682,3
3683,0
3684,4
3685,1
3686,6
3687,5
3688,5
3689,1
3690,-1
3691,2
3692,6
3693,9
3694,6
3695,6
3696,0
3697,1
3698,2
3699,3
3700,0
3701,0
3702,0
3703,2
3704,4
3705,7
3706,-10
3707,2
3708,3
3709,3
3710,1
3711,2
3712,5
3713,5
3714,6
3715,5
3716,1
3717,5
3718,5
3719,6
3720,2
3721,4
3722,1
3723,0
3724,2
3725,5
3726,0
3727,6
3728,7
3729,4
3730,1
3731,0
3732,5
3733,5
3734,5
3735,7
3736,1
3737,5
3738,4
3739,2
3740,0
3741,3
3742,3
3743,2
3744,1
3745,4
3746,3
3747,0
3748,1
3749,5
3750,2
3751,4
3752,1
3753,0
3754,1
3755,7
3756,3
3757,4
3758,1
3759,7
3760,6
3761,5
3762,3
3763,6
3764,5
3765,3
3766,5
3767,7
3768,7
3769,2
3770,6
3771,0
3772,0
3773,5
3774,0
3775,5
3776,4
3777,2
3778,2
3779,3
3780,7
3781,8
3782,4
3783,2
3784,7
3785,6
3786,1
3787,0
3788,1
3789,0
3790,0
3791,4
3792,3
3793,5
3794,3
3795,4
3796,2
3797,5
3798,5
3799,2
3800,5
3801,1
3802,1
3803,2
3804,8
3805,2
3806,5
3807,6
3808,7
3809,3
3810,2
3811,6
3812,0
3813,4
3814,1
3815,5
3816,6
3817,4
3818,0
3819,4
3820,6
3821,3
3822,3
3823,3
3824,0
3825,5
3826,2
3827,1
3828,7
3829,2
3830,5
3831,5
3832,0
3833,4
3834,3
3835,9
3836,2
3837,0
3838,5
3839,1
3840,4
3841,3
3842,0
3843,5
3844,3
3845,0
3846,4
3847,3
3848,2
3849,7
3850,2
3851,0
3852,6
3853,2
3854,4
3855,5
3856,1
3857,4
3858,0
3859,7
3860,3
3861,5
3862,5
3863,3
3864,1
3865,2
3866,4
3867,3
3868,1
3869,4
3870,3
3871,0
3872,1
3873,5
3874,3
3875,4
3876,5
3877,3
3878,2
3879,7
3880,10
3881,2
3882,2
3883,1
3884,1
3885,5
3886,3
3887,1
3888,35
3889,2
3890,5
3891,0
3892,2
3893,1
3894,3
3895,2
3896,2
3897,5
3898,6
3899,1
3900,3
3901,0
3902,6
3903,4
3904,0
3905,4
3906,2
3907,7
3908,7
3909,2
3910,5
3911,1
3912,0
3913,2
3914,3
3915,0
3916,1
3917,1
3918,5
3919,0
3920,0
3921,1
3922,3
3923,6
3924,6
3925,4
3926,5
3927,7
3928,1
3929,5
3930,2
3931,1
3932,5
3933,5
3934,9
3935,3
3936,7
3937,0
3938,5
3939,0
3940,7
3941,4
3942,5
3943,5
3944,3
3945,2
3946,33
3947,4
3948,2
3949,4
3950,4
3951,2
3952,10
3953,4
3954,3
3955,5
3956,1
3957,-4
3958,2
3959,2
3960,5
3961,3
3962,6
3963,6
3964,0
3965,5
3966,5
3967,6
3968,4
3969,6
3970,2
3971,2
3972,7
3973,0
3974,4
3975,5
3976,7
3977,5
3978,2
3979,5
3980,5
3981,4
3982,5
3983,3
3984,3
3985,8
3986,8
3987,0
3988,6
3989,4
3990,6
3991,2
3992,6
3993,2
3994,6
3995,0
3996,4
3997,3
3998,7
3999,7
4000,5
4001,4
4002,4
4003,3
4004,1
4005,11
4006,0
4007,2
4008,1
4009,6
4010,2
4011,2
4012,6
4013,6
4014,0
4015,2
4016,4
4017,7
4018,0
4019,3
4020,6
4021,5
4022,4
4023,9
4024,7
4025,5
4026,2
4027,3
4028,1
4029,7
4030,5
4031,9
4032,5
4033,3
4034,1
4035,3
4036,4
4037,4
4038,3
4039,4
4040,3
4041,6
4042,0
4043,5
4044,5
4045,5
4046,4
4047,1
4048,6
4049,10
4050,0
4051,2
4052,5
4053,0
4054,4
4055,0
4056,1
4057,5
4058,2
4059,1
4060,2
4061,5
4062,5
4063,3
4064,1
4065,9
4066,10
4067,5
4068,1
4069,6
4070,0
4071,3
4072,5
4073,10
4074,2
4075,3
4076,2
4077,0
4078,2
4079,6
4080,4
4081,3
4082,0
4083,3
4084,0
4085,3
4086,6
4087,3
4088,1
4089,5
4090,7
4091,7
4092,1
4093,4
4094,4
4095,3
4096,3
4097,6
4098,2
4099,5
4100,4
4101,-1
4102,0
4103,4
4104,3
4105,6
4106,-1
4107,0
4108,1
4109,1
4110,1
4111,0
4112,6
4113,3
4114,0
4115,3
4116,5
4117,2
4118,0
4119,1
4120,4
4121,5
4122,5
4123,5
4124,1
4125,7
4126,2
4127,1
4128,4
4129,7
4130,1
4131,7
4132,3
4133,4
4134,0
4135,6
4136,1
4137,0
4138,3
4139,4
4140,5
4141,2
4142,2
4143,2
4144,8
4145,0
4146,4
4147,5
4148,3
4149,3
4150,1
4151,7
4152,4
4153,0
4154,3
4155,5
4156,4
4157,3
4158,3
4159,1
4160,7
4161,12
4162,7
4163,1
4164,8
4165,3
4166,3
4167,7
4168,4
4169,2
4170,3
4171,3
4172,2
4173,5
4174,11
4175,2
4176,3
4177,0
4178,5
4179,2
4180,2
4181,3
4182,1
4183,0
4184,2
4185,5
4186,5
4187,7
4188,1
4189,5
4190,1
4191,2
4192,0
4193,6
4194,4
4195,0
4196,0
4197,3
4198,2
4199,3
4200,4
4201,4
4202,5
4203,7
4204,1
4205,2
4206,6
4207,3
4208,4
4209,6
4210,1
4211,6
4212,10
4213,3
4214,6
4215,4
4216,1
4217,3
4218,4
4219,2
4220,5
4221,2
4222,0
4223,3
4224,3
4225,5
4226,5
4227,4
4228,3
4229,3
4230,6
4231,0
4232,6
4233,-1
4234,1
4235,2
4236,4
4237,5
4238,3
4239,7
4240,5
4241,0
4242,2
4243,2
4244,2
4245,2
4246,3
4247,3
4248,5
4249,4
4250,4
4251,5
4252,4
4253,0
4254,4
4255,1
4256,3
4257,8
4258,3
4259,5
4260,1
4261,1
4262,5
4263,2
4264,5
4265,3
4266,3
4267,4
4268,5
4269,0
4270,6
4271,5
4272,3
4273,6
4274,3
4275,5
4276,6
4277,1
4278,4
4279,5
4280,7
4281,5
4282,1
4283,6
4284,3
4285,2
4286,4
4287,4
4288,9
4289,2
4290,4
4291,2
4292,4
4293,5
4294,3
4295,1
4296,1
4297,3
4298,0
4299,5
4300,1
4301,6
4302,5
4303,2
4304,1
4305,1
4306,4
4307,5
4308,2
4309,2
4310,5
4311,4
4312,3
4313,0
4314,7
4315,4
4316,5
4317,7
4318,3
4319,5
4320,0
4321,8
4322,0
4323,4
4324,0
4325,3
4326,0
4327,0
4328,2
4329,1
4330,6
4331,1
4332,6
4333,0
4334,3
4335,2
4336,3
4337,1
4338,3
4339,5
4340,1
4341,8
4342,2
4343,6
4344,5
4345,1
4346,2
4347,3
4348,6
4349,3
4350,1
4351,5
4352,0
4353,5
4354,4
4355,2
4356,3
4357,0
4358,2
4359,5
4360,7
4361,7
4362,-1
4363,0
4364,2
4365,3
4366,3
4367,1
4368,4
4369,0
4370,2
4371,4
4372,6
4373,0
4374,2
4375,1
4376,-1
4377,0
4378,8
4379,1
4380,8
4381,6
4382,0
4383,6
4384,2
4385,4
4386,7
4387,4
4388,8
4389,5
4390,0
4391,4
4392,2
4393,3
4394,5
4395,1
4396,1
4397,4
4398,3
4399,3
4400,0
4401,0
4402,0
4403,4
4404,4
4405,3
4406,3
4407,7
4408,3
4409,3
4410,2
4411,6
4412,3
4413,4
4414,2
4415,2
4416,1
4417,4
4418,4
4419,5
4420,3
4421,3
4422,7
4423,5
4424,5
4425,7
4426,4
4427,-17
4428,5
4429,4
4430,3
4431,6
4432,1
4433,2
4434,3
4435,2
4436,3
4437,1
4438,7
4439,4
4440,5
4441,2
4442,7
4443,3
4444,2
4445,0
4446,0
4447,5
4448,2
4449,6
4450,7
4451,3
4452,3
4453,4
4454,0
4455,4
4456,2
4457,5
4458,5
4459,3
4460,5
4461,2
4462,2
4463,7
4464,4
4465,1
4466,6
4467,6
4468,3
4469,4
4470,3
4471,0
4472,6
4473,3
4474,5
4475,3
4476,0
4477,1
4478,2
4479,6
4480,1
4481,8
4482,0
4483,7
4484,0
4485,0
4486,1
4487,0
4488,6
4489,0
4490,5
4491,1
4492,0
4493,9
4494,5
4495,5
4496,4
4497,4
4498,4
4499,5
4500,6
4501,2
4502,5
4503,2
4504,3
4505,4
4506,8
4507,1
4508,4
4509,-1
4510,0
4511,2
4512,2
4513,3
4514,7
4515,3
4516,4
4517,0
4518,7
4519,5
4520,3
4521,4
4522,4
4523,3
4524,1
4525,5
4526,4
4527,4
4528,3
4529,4
4530,5
4531,4
4532,6
4533,4
4534,0
4535,2
4536,3
4537,2
4538,2
4539,4
4540,7
4541,6
4542,5
4543,4
4544,6
4545,0
4546,4
4547,0
4548,3
4549,5
4550,5
4551,1
4552,4
4553,3
4554,3
4555,2
4556,3
4557,0
4558,4
4559,0
4560,7
4561,5
4562,4
4563,1
4564,0
4565,2
4566,6
4567,4
4568,0
4569,3
4570,3
4571,4
4572,4
4573,3
4574,4
4575,3
4576,1
4577,3
4578,6
4579,0
4580,2
4581,3
4582,-1
4583,3
4584,4
4585,2
4586,1
4587,5
4588,1
4589,1
4590,11
4591,2
4592,6
4593,4
4594,5
4595,3
4596,2
4597,2
4598,2
4599,2
4600,2
4601,6
4602,0
4603,8
4604,1
4605,5
4606,6
4607,0
4608,1
4609,2
4610,2
4611,5
4612,3
4613,1
4614,6
4615,5
4616,35
4617,3
4618,2
4619,0
4620,2
4621,3
4622,0
4623,6
4624,4
4625,-1
4626,0
4627,6
4628,1
4629,5
4630,-17
4631,7
4632,4
4633,4
4634,6
4635,4
4636,4
4637,2
4638,10
4639,2
4640,-3
4641,5
4642,2
4643,5
4644,1
4645,1
4646,0
4647,1
4648,2
4649,7
4650,6
4651,3
4652,3
4653,3
4654,5
4655,0
4656,2
4657,7
4658,2
4659,7
4660,4
4661,1
4662,0
4663,2
4664,1
4665,4
4666,2
4667,3
4668,3
4669,0
4670,5
4671,9
4672,10
4673,5
4674,1
4675,5
4676,5
4677,3
4678,4
4679,5
4680,6
4681,3
4682,0
4683,5
4684,4
4685,2
4686,2
4687,6
4688,1
4689,5
4690,4
4691,4
4692,4
4693,5
4694,3
4695,4
4696,2
4697,4
4698,10
4699,5
4700,2
4701,3
4702,34
4703,4
4704,4
4705,1
4706,0
4707,6
4708,1
4709,4
4710,6
4711,2
4712,3
4713,2
4714,5
4715,6
4716,4
4717,6
4718,3
4719,3
4720,5
4721,3
4722,1
4723,3
4724,0
4725,5
4726,6
4727,1
4728,0
4729,2
4730,-15
4731,9
4732,1
4733,6
4734,2
4735,1
4736,1
4737,6
4738,3
4739,3
4740,4
4741,4
4742,3
4743,0
4744,3
4745,0
4746,0
4747,5
4748,6
4749,2
4750,3
4751,0
4752,2
4753,2
4754,0
4755,4
4756,5
4757,3
4758,4
4759,3
4760,4
4761,1
4762,1
4763,1
4764,3
4765,2
4766,3
4767,8
4768,4
4769,2
4770,3
4771,3
4772,1
4773,7
4774,7
4775,2
4776,4
4777,1
4778,1
4779,7
4780,6
4781,2
4782,6
4783,36
4784,4
4785,7
4786,7
4787,4
4788,6
4789,0
4790,4
4791,4
4792,5
4793,6
4794,3
4795,0
4796,0
4797,1
4798,4
4799,2
4800,3
4801,5
4802,1
4803,6
4804,0
4805,5
4806,6
4807,3
4808,0
4809,3
4810,5
4811,3
4812,0
4813,5
4814,5
4815,6
4816,3
4817,3
4818,4
4819,2
4820,4
4821,5
4822,1
4823,1
4824,0
4825,2
4826,3
4827,3
4828,1
4829,3
4830,5
4831,1
4832,6
4833,2
4834,5
4835,6
4836,0
4837,3
4838,-1
4839,3
4840,8
4841,0
4842,5
4843,4
4844,0
4845,7
4846,6
4847,0
4848,3
4849,6
4850,6
4851,6
4852,4
4853,5
4854,6
4855,6
4856,8
4857,5
4858,7
4859,0
4860,8
4861,3
4862,1
4863,2
4864,9
4865,3
4866,0
4867,6
4868,0
4869,7
4870,6
4871,0
4872,2
4873,5
4874,4
4875,1
4876,5
4877,1
4878,5
4879,2
4880,3
4881,6
4882,5
4883,6
4884,7
4885,4
4886,0
4887,3
4888,3
4889,4
4890,1
4891,0
4892,6
4893,5
4894,6
4895,2
4896,5
4897,2
4898,0
4899,2
4900,7
4901,5
4902,4
4903,0
4904,2
4905,5
4906,1
4907,4
4908,3
4909,6
4910,0
4911,1
4912,1
4913,3
4914,2
4915,5
4916,1
4917,7
4918,1
4919,7
4920,7
4921,6
4922,5
4923,4
4924,4
4925,3
4926,1
4927,10
4928,2
4929,7
4930,0
4931,0
4932,-1
4933,7
4934,4
4935,0
4936,1
4937,3
4938,5
4939,5
4940,5
4941,2
4942,0
4943,6
4944,3
4945,5
4946,4
4947,0
4948,1
4949,7
4950,4
4951,6
4952,5
4953,5
4954,2
4955,2
4956,6
4957,1
4958,2
4959,6
4960,4
4961,4
4962,0
4963,4
4964,4
4965,3
4966,4
4967,3
4968,2
4969,6
4970,2
4971,0
4972,3
4973,1
4974,8
4975,1
4976,2
4977,2
4978,2
4979,5
4980,7
4981,6
4982,-1
4983,1
4984,1
4985,1
4986,4
4987,4
4988,1
4989,6
4990,1
4991,5
4992,1
4993,0
4994,2
4995,9
4996,4
4997,5
4998,3
4999,5
5000,6
5001,7
5002,2
5003,7
5004,6
5005,0
5006,3
5007,2
5008,12
5009,5
5010,8
5011,5
5012,3
5013,1
5014,35
5015,4
5016,0
5017,5
5018,3
5019,3
5020,3
5021,2
5022,5
5023,1
5024,3
5025,7
5026,4
5027,4
5028,7
5029,1
5030,3
5031,4
5032,3
5033,5
5034,3
5035,5
5036,4
5037,1
5038,3
5039,4
5040,3
5041,4
5042,33
5043,5
5044,1
5045,1
5046,3
5047,0
5048,2
5049,1
5050,1
5051,2
5052,6
5053,0
5054,2
5055,7
5056,7
5057,0
5058,6
5059,5
5060,3
5061,8
5062,0
5063,5
5064,3
5065,5
5066,1
5067,4
5068,0
5069,7
5070,6
5071,7
5072,4
5073,0
5074,3
5075,4
5076,0
5077,6
5078,2
5079,3
5080,3
5081,3
5082,6
5083,6
5084,5
5085,0
5086,2
5087,0
5088,2
5089,4
5090,8
5091,6
5092,2
5093,2
5094,6
5095,12
5096,6
5097,2
5098,5
5099,2
5100,4
5101,1
5102,2
5103,2
5104,2
5105,0
5106,2
5107,0
5108,4
5109,1
5110,5
5111,0
5112,4
5113,1
5114,3
5115,5
5116,3
5117,4
5118,1
5119,6
5120,3
5121,3
5122,2
5123,0
5124,6
5125,5
5126,5
5127,5
5128,4
5129,7
5130,7
5131,6
5132,4
5133,6
5134,6
5135,3
5136,3
5137,3
5138,7
5139,4
5140,6
5141,4
5142,8
5143,6
5144,6
5145,3
5146,2
5147,5
5148,4
5149,6
5150,2
5151,5
5152,6
5153,4
5154,3
5155,6
5156,0
5157,0
5158,6
5159,0
5160,2
5161,7
5162,2
5163,5
5164,5
5165,2
5166,5
5167,2
5168,5
5169,2
5170,2
5171,2
5172,4
5173,6
5174,2
5175,0
5176,6
5177,7
5178,0
5179,4
5180,-1
5181,3
5182,6
5183,3
5184,3
5185,4
5186,5
5187,2
5188,6
5189,3
5190,6
5191,7
5192,5
5193,1
5194,5
5195,1
5196,2
5197,4
5198,2
5199,2
5200,7
5201,3
5202,5
5203,1
5204,3
5205,3
5206,8
5207,3
5208,11
5209,1
5210,5
5211,2
5212,7
5213,2
5214,6
5215,5
5216,6
5217,2
5218,8
5219,4
5220,4
5221,4
5222,5
5223,3
5224,35
5225,5
5226,6
5227,7
5228,4
5229,6
5230,5
5231,6
5232,4
5233,4
5234,4
5235,5
5236,5
5237,5
5238,5
5239,2
5240,9
5241,6
5242,2
5243,7
5244,1
5245,6
5246,6
5247,4
5248,6
5249,6
5250,2
5251,12
5252,4
5253,4
5254,-1
5255,3
5256,4
5257,0
5258,3
5259,4
5260,4
5261,4
5262,0
5263,5
5264,-1
5265,8
5266,7
5267,7
5268,6
5269,9
5270,0
5271,3
5272,7
5273,2
5274,0
5275,4
5276,0
5277,4
5278,2
5279,1
5280,8
5281,7
5282,5
5283,3
5284,2
5285,4
5286,4
5287,1
5288,5
5289,3
5290,5
5291,2
5292,-1
5293,0
5294,4
5295,5
5296,7
5297,0
5298,5
5299,5
5300,4
5301,4
5302,2
5303,3
5304,1
5305,2
5306,1
5307,2
5308,6
5309,4
5310,1
5311,2
5312,7
5313,3
5314,4
5315,3
5316,6
5317,4
5318,0
5319,5
5320,4
5321,2
5322,4
5323,6
5324,0
5325,0
5326,8
5327,1
5328,2
5329,7
5330,0
5331,3
5332,0
5333,5
5334,-1
5335,0
5336,1
5337,3
5338,2
5339,0
5340,0
5341,4
5342,2
5343,0
5344,10
5345,2
5346,3
5347,5
5348,3
5349,1
5350,2
5351,-1
5352,1
5353,1
5354,0
5355,2
5356,0
5357,6
5358,2
5359,7
5360,2
5361,1
5362,0
5363,5
5364,5
5365,1
5366,3
5367,6
5368,3
5369,2
5370,6
5371,2
5372,1
5373,3
5374,4
5375,4
5376,6
5377,1
5378,6
5379,3
5380,4
5381,2
5382,5
5383,0
5384,1
5385,4
5386,5
5387,1
5388,3
5389,0
5390,5
5391,6
5392,0
5393,8
5394,3
5395,0
5396,3
5397,4
5398,2
5399,4
5400,5
5401,4
5402,5
5403,7
5404,5
5405,6
5406,1
5407,7
5408,1
5409,2
5410,5
5411,0
5412,5
5413,2
5414,5
5415,2
5416,1
5417,-3
5418,8
5419,3
5420,3
5421,6
5422,11
5423,8
5424,6
5425,2
5426,1
5427,5
5428,4
5429,4
5430,6
5431,7
5432,4
5433,7
5434,2
5435,1
5436,8
5437,8
5438,6
5439,0
5440,3
5441,3
5442,5
5443,4
5444,4
5445,2
5446,4
5447,5
5448,5
5449,5
5450,6
5451,3
5452,2
5453,0
5454,5
5455,4
5456,3
5457,7
5458,4
5459,4
5460,2
5461,5
5462,0
5463,2
5464,30
5465,4
5466,0
5467,0
5468,7
5469,6
5470,5
5471,1
5472,32
5473,3
5474,1
5475,5
5476,4
5477,1
5478,7
5479,0
5480,4
5481,4
5482,1
5483,0
5484,1
5485,0
5486,12
5487,0
5488,5
5489,4
5490,4
5491,3
5492,2
5493,3
5494,8
5495,7
5496,5
5497,3
5498,5
5499,6
5500,6
5501,4
5502,5
5503,2
5504,5
5505,1
5506,3
5507,6
5508,0
5509,3
5510,1
5511,6
5512,2
5513,2
5514,6
5515,4
5516,3
5517,3
5518,2
5519,1
5520,0
5521,0
5522,5
5523,7
5524,6
5525,6
5526,5
5527,6
5528,1
5529,2
5530,2
5531,2
5532,5
5533,1
5534,1
5535,7
5536,7
5537,3
5538,2
5539,0
5540,8
5541,5
5542,3
5543,6
5544,1
5545,5
5546,5
5547,2
5548,5
5549,3
5550,3
5551,7
5552,1
5553,5
5554,2
5555,1
5556,5
5557,0
5558,4
5559,0
5560,1
5561,5
5562,5
5563,3
5564,4
5565,1
5566,3
5567,2
5568,5
5569,5
5570,7
5571,3
5572,3
5573,4
5574,4
5575,4
5576,2
5577,4
5578,3
5579,1
5580,2
5581,3
5582,5
5583,4
5584,1
5585,-1
5586,7
5587,1
5588,1
5589,5
5590,5
5591,3
5592,5
5593,4
5594,5
5595,3
5596,7
5597,5
5598,2
5599,4
5600,7
5601,0
5602,2
5603,6
5604,4
5605,7
5606,1
5607,7
5608,0
5609,5
5610,3
5611,8
5612,2
5613,7
5614,3
5615,1
5616,0
5617,5
5618,7
5619,3
5620,3
5621,4
5622,5
5623,3
5624,3
5625,2
5626,1
5627,4
5628,6
5629,3
5630,3
5631,0
5632,3
5633,1
5634,0
5635,1
5636,4
5637,6
5638,6
5639,7
5640,4
5641,4
5642,3
5643,1
5644,2
5645,5
5646,5
5647,0
5648,4
5649,2
5650,2
5651,2
5652,5
5653,4
5654,2
5655,6
5656,5
5657,1
5658,2
5659,2
5660,11
5661,3
5662,5
5663,3
5664,5
5665,6
5666,1
5667,5
5668,5
5669,0
5670,7
5671,1
5672,4
5673,0
5674,0
5675,7
5676,2
5677,2
5678,2
5679,5
5680,2
5681,34
5682,0
5683,4
5684,0
5685,4
5686,2
5687,3
5688,2
5689,2
5690,2
5691,0
5692,7
5693,5
5694,4
5695,1
5696,1
5697,4
5698,5
5699,4
5700,5
5701,5
5702,0
5703,5
5704,6
5705,2
5706,8
5707,0
5708,2
5709,2
5710,1
5711,2
5712,2
5713,5
5714,5
5715,2
5716,7
5717,0
5718,7
5719,5
5720,6
5721,2
5722,3
5723,7
5724,6
5725,0
5726,5
5727,-1
5728,3
5729,8
5730,2
5731,5
5732,5
5733,0
5734,5
5735,6
5736,0
5737,0
5738,7
5739,4
5740,6
5741,2
5742,1
5743,8
5744,1
5745,5
5746,4
5747,2
5748,6
5749,1
5750,5
5751,1
5752,5
5753,4
5754,3
5755,5
5756,0
5757,5
5758,1
5759,5
5760,2
5761,2
5762,3
5763,2
5764,0
5765,7
5766,12
5767,7
5768,4
5769,1
5770,2
5771,2
5772,6
5773,3
5774,33
5775,4
5776,3
5777,4
5778,3
5779,0
