TestDataID,Rating
29852,2.96412
29853,4.01156
29854,2.89268
29855,3.39636
29856,3.86893
29857,3.50495
29858,3.54883
29859,3.82281
29860,3.58912
29861,2.19073
29862,3.04527
29863,2.01632
29864,3.78607
29865,3.90279
29866,3.51642
29867,3.28402
29868,3.0836
29869,4.17912
29870,3.54867
29871,4.4408
29872,3.50543
29873,3.95955
29874,4.71124
29875,4.22771
29876,4.49973
29877,2.45616
29878,3.09677
29879,3.06454
29880,3.68593
29881,3.81839
29882,4.22303
29883,4.1476
29884,3.80557
29885,3.77613
29886,3.64209
29887,4.4491
29888,2.6985
29889,3.78367
29890,4.84802
29891,3.04902
29892,4.35761
29893,4.00713
29894,3.46296
29895,4.40573
29896,2.56937
29897,3.70576
29898,3.77632
29899,4.21926
29900,3.43514
29901,4.77511
29902,3.77839
29903,3.91426
29904,3.57909
29905,3.33675
29906,2.52513
29907,4.12689
29908,4.27138
29909,3.72068
29910,4.63784
29911,4.34823
29912,2.7073
29913,3.92859
29914,4.59924
29915,3.96852
29916,3.69286
29917,4.07201
29918,3.44702
29919,3.81835
29920,3.66921
29921,3.87398
29922,4.24464
29923,4.0274
29924,3.39029
29925,4.37368
29926,4.06361
29927,3.97672
29928,3.76522
29929,4.43216
29930,4.85706
29931,4.09346
29932,3.89927
29933,4.11495
29934,3.4175
29935,4.09855
29936,3.52493
29937,3.74518
29938,4.12237
29939,3.70736
29940,3.76635
29941,4.03709
29942,4.00902
29943,4.04786
29944,4.00263
29945,3.9988
29946,4.36207
29947,4.31898
29948,3.39258
29949,4.08187
29950,3.8358
29951,4.06255
29952,3.12547
29953,4.83665
29954,4.16216
29955,4.02475
29956,3.39439
29957,4.00451
29958,4.13729
29959,3.95318
29960,4.14463
29961,4.37221
29962,4.42012
29963,3.99603
29964,4.5742
29965,2.66056
29966,4.24505
29967,3.17937
29968,4.51659
29969,3.66325
29970,3.54198
29971,3.62383
29972,3.73834
29973,3.50219
29974,3.54998
29975,3.50321
29976,3.31344
29977,3.7106
29978,3.10232
29979,3.53451
29980,3.82136
29981,4.52831
29982,3.91542
29983,3.54958
29984,2.8849
29985,4.00337
29986,2.80391
29987,4.0387
29988,4.15228
29989,3.3019
29990,4.56626
29991,3.55819
29992,2.9661
29993,3.38315
29994,3.68539
29995,0.934732
29996,1.86921
29997,1.40857
29998,2.74518
29999,2.37021
30000,2.13606
30001,2.43461
30002,1.74231
30003,2.21848
30004,1.9647
30005,2.59874
30006,2.55152
30007,2.88798
30008,2.89391
30009,4.28259
30010,4.32671
30011,4.27013
30012,3.93288
30013,4.00193
30014,3.70129
30015,3.3659
30016,4.23717
30017,3.17206
30018,3.96324
30019,2.5742
30020,4.05032
30021,4.50754
30022,4.61396
30023,3.1951
30024,4.28531
30025,4.14198
30026,4.26614
30027,4.72567
30028,4.33241
30029,4.50635
30030,4.14347
30031,4.58955
30032,4.46863
30033,3.6559
30034,4.26251
30035,3.59373
30036,3.77293
30037,3.62676
30038,4.18169
30039,4.12785
30040,3.47455
30041,3.61587
30042,3.69336
30043,3.161
30044,4.50241
30045,3.90651
30046,3.56281
30047,3.51061
30048,3.91748
30049,4.18873
30050,3.94482
30051,4.41612
30052,4.2052
30053,4.29194
30054,3.90784
30055,5.60824
30056,3.91683
30057,4.10532
30058,5.0587
30059,3.56207
30060,4.16088
30061,4.2798
30062,4.03386
30063,3.91584
30064,4.36245
30065,4.19608
30066,4.59933
30067,4.02028
30068,3.66849
30069,4.18019
30070,3.71217
30071,4.32087
30072,5.41199
30073,3.91726
30074,3.71429
30075,4.24213
30076,4.83893
30077,4.3225
30078,4.32055
30079,4.26506
30080,3.63682
30081,3.9418
30082,4.15266
30083,4.20156
30084,4.87201
30085,4.86769
30086,3.86461
30087,3.69399
30088,4.24641
30089,4.37536
30090,3.69495
30091,4.15976
30092,3.67808
30093,4.54975
30094,4.56005
30095,3.71337
30096,3.60332
30097,4.20694
30098,4.0845
30099,3.58587
30100,3.37987
30101,3.78686
30102,4.32118
30103,4.6301
30104,3.26741
30105,3.65858
30106,3.85754
30107,2.60287
30108,4.13314
30109,4.3669
30110,4.22805
30111,4.45078
30112,4.22626
30113,3.60778
30114,2.89264
30115,3.37595
30116,3.55779
30117,4.05307
30118,3.71706
30119,3.98425
30120,3.74256
30121,3.02193
30122,4.05846
30123,3.70414
30124,3.93212
30125,3.65776
30126,3.15847
30127,3.55788
30128,3.62467
30129,3.93965
30130,3.8959
30131,3.63388
30132,3.85753
30133,3.84594
30134,3.93599
30135,3.74247
30136,3.84301
30137,3.23608
30138,3.67433
30139,2.16922
30140,3.16661
30141,4.13697
30142,3.53611
30143,3.31385
30144,3.67765
30145,3.25216
30146,2.73417
30147,3.50154
30148,3.65371
30149,3.85302
30150,1.79315
30151,3.93243
30152,1.83198
30153,2.88733
30154,2.74786
30155,3.31562
30156,3.43762
30157,3.65698
30158,3.96204
30159,3.73456
30160,3.65067
30161,2.4471
30162,4.30737
30163,3.16964
30164,4.42151
30165,2.12101
30166,3.91353
30167,3.8372
30168,2.65431
30169,3.81399
30170,3.77025
30171,2.85327
30172,3.909
30173,3.92958
30174,4.25525
30175,3.01898
30176,4.29293
30177,3.47022
30178,3.29033
30179,3.43959
30180,4.4038
30181,3.8185
30182,3.9716
30183,2.35488
30184,4.17384
30185,4.17443
30186,3.56946
30187,3.78709
30188,3.21739
30189,4.12244
30190,3.9008
30191,4.05398
30192,3.77738
30193,3.82624
30194,3.60475
30195,3.44311
30196,4.22168
30197,4.02678
30198,3.36501
30199,3.85822
30200,3.85443
30201,3.84051
30202,2.84704
30203,3.14904
30204,4.18746
30205,2.5975
30206,3.17949
30207,3.83833
30208,3.69623
30209,2.59983
30210,3.34312
30211,3.38499
30212,3.43552
30213,3.02419
30214,2.65893
30215,2.84588
30216,2.74247
30217,3.37781
30218,3.40695
30219,3.56912
30220,3.00226
30221,3.70256
30222,2.47943
30223,2.93447
30224,2.57184
30225,3.09499
30226,3.84275
30227,3.42265
30228,3.30517
30229,2.44133
30230,2.86738
30231,3.45068
30232,3.11238
30233,3.19242
30234,2.99596
30235,3.27895
30236,3.9533
30237,2.90688
30238,3.02891
30239,2.40013
30240,3.47952
30241,3.13212
30242,3.55768
30243,3.81017
30244,3.62685
30245,2.83603
30246,3.4206
30247,3.77328
30248,2.88062
30249,4.28155
30250,3.39697
30251,3.28361
30252,3.1387
30253,3.52006
30254,3.59488
30255,4.15757
30256,2.42935
30257,3.83477
30258,4.37746
30259,4.03026
30260,3.7246
30261,4.25039
30262,3.25961
30263,4.62888
30264,3.38451
30265,3.76115
30266,3.96497
30267,3.41481
30268,3.38439
30269,3.12713
30270,3.9292
30271,4.65479
30272,2.9793
30273,3.74289
30274,2.91624
30275,3.98956
30276,3.64933
30277,2.55852
30278,3.01176
30279,3.27977
30280,3.71183
30281,3.55786
30282,2.84717
30283,3.49889
30284,3.36294
30285,4.38749
30286,3.51531
30287,3.40604
30288,3.45443
30289,4.07379
30290,2.72745
30291,3.08655
30292,3.87368
30293,4.03364
30294,3.48912
30295,2.3591
30296,3.87431
30297,4.06072
30298,4.61787
30299,3.37927
30300,4.11718
30301,3.1737
30302,2.56179
30303,3.87452
30304,2.01658
30305,4.07671
30306,3.49686
30307,4.18679
30308,3.29297
30309,4.24462
30310,3.91723
30311,3.09536
30312,3.85201
30313,2.18329
30314,4.66437
30315,2.71689
30316,2.80912
30317,1.99283
30318,2.70706
30319,2.3766
30320,3.91607
30321,2.67702
30322,4.49153
30323,4.13678
30324,3.80296
30325,2.89688
30326,3.47071
30327,2.56806
30328,3.22912
30329,2.906
30330,3.40615
30331,4.35046
30332,1.82475
30333,2.83026
30334,2.66885
30335,3.10471
30336,4.008
30337,3.65158
30338,4.43215
30339,2.72346
30340,3.33445
30341,3.64458
30342,2.40776
30343,3.06897
30344,3.20558
30345,3.05608
30346,3.17462
30347,2.98233
30348,2.50076
30349,3.3301
30350,2.89741
30351,2.75405
30352,2.55678
30353,3.05533
30354,2.62682
30355,2.53134
30356,3.53426
30357,2.66514
30358,2.84193
30359,3.21694
30360,3.29623
30361,3.23269
30362,2.96697
30363,2.6313
30364,2.49042
30365,3.40171
30366,2.71578
30367,2.64182
30368,2.25947
30369,1.97556
30370,2.12463
30371,2.6708
30372,2.73405
30373,3.28779
30374,3.47081
30375,2.98865
30376,3.07517
30377,3.23294
30378,3.2478
30379,4.04375
30380,3.08519
30381,3.59841
30382,3.19286
30383,2.3954
30384,2.97897
30385,4.20877
30386,2.84528
30387,3.04709
30388,3.01705
30389,2.76667
30390,3.18082
30391,3.67592
30392,3.00349
30393,3.83908
30394,2.94475
30395,3.3105
30396,2.90962
30397,3.00106
30398,3.84247
30399,3.20335
30400,4.23389
30401,2.34403
30402,4.0509
30403,4.01813
30404,2.40394
30405,1.7293
30406,2.06051
30407,1.63506
30408,1.74861
30409,2.97019
30410,1.75425
30411,2.1799
30412,4.06009
30413,0.916461
30414,2.89547
30415,4.20049
30416,4.18815
30417,4.44117
30418,3.7305
30419,4.5424
30420,2.66245
30421,4.14245
30422,4.20955
30423,4.41325
30424,3.90748
30425,3.97326
30426,4.87523
30427,3.90621
30428,3.61119
30429,4.68094
30430,4.12245
30431,1.73379
30432,3.32044
30433,3.61777
30434,4.02647
30435,3.83363
30436,4.46479
30437,3.84677
30438,3.29565
30439,3.42074
30440,3.1196
30441,4.40673
30442,4.09913
30443,3.88501
30444,4.64267
30445,4.15991
30446,4.1565
30447,3.09777
30448,4.12764
30449,4.65038
30450,4.32859
30451,3.30443
30452,4.40679
30453,3.65787
30454,4.28489
30455,4.37721
30456,4.20172
30457,3.71118
30458,3.50925
30459,3.34213
30460,3.60456
30461,4.36505
30462,4.72955
30463,3.93199
30464,3.70021
30465,4.22416
30466,3.73927
30467,3.57558
30468,4.01895
30469,3.41381
30470,2.49904
30471,3.32992
30472,3.14637
30473,3.16153
30474,3.73128
30475,3.53174
30476,4.11403
30477,3.72751
30478,4.04028
30479,3.88645
30480,4.12742
30481,3.93769
30482,4.10051
30483,4.36091
30484,3.89372
30485,3.61702
30486,3.30165
30487,3.59795
30488,3.20991
30489,3.28335
30490,2.337
30491,1.62096
30492,3.82883
30493,2.19642
30494,3.92036
30495,2.25438
30496,4.57113
30497,4.28212
30498,4.01539
30499,3.77735
30500,3.41947
30501,2.95361
30502,2.70123
30503,3.74867
30504,2.4872
30505,4.44081
30506,3.07896
30507,1.27632
30508,3.29265
30509,3.46911
30510,3.83022
30511,3.07633
30512,3.98601
30513,3.93407
30514,3.03884
30515,1.59238
30516,2.89866
30517,1.57019
30518,1.83012
30519,2.50877
30520,2.24323
30521,3.19475
30522,1.91206
30523,2.52386
30524,3.10483
30525,2.60263
30526,2.40658
30527,1.80235
30528,2.86186
30529,2.77713
30530,1.94825
30531,2.0143
30532,2.85716
30533,1.70721
30534,2.07837
30535,2.8929
30536,3.14408
30537,2.71706
30538,2.04681
30539,3.27061
30540,2.89551
30541,2.09931
30542,2.69178
30543,1.7813
30544,1.86769
30545,2.49526
30546,2.14709
30547,1.64341
30548,2.01146
30549,1.6971
30550,2.80421
30551,1.40188
30552,2.13679
30553,2.0689
30554,2.27527
30555,2.78509
30556,3.42286
30557,2.87934
30558,2.96609
30559,3.6227
30560,4.53785
30561,4.07117
30562,4.16717
30563,4.08998
30564,3.34884
30565,3.91745
30566,4.40387
30567,3.8499
30568,3.97087
30569,4.11082
30570,3.89337
30571,4.14272
30572,3.54372
30573,3.47933
30574,3.77231
30575,4.29514
30576,4.30778
30577,4.16224
30578,4.25179
30579,4.37324
30580,3.76176
30581,4.1454
30582,4.36887
30583,3.77544
30584,3.40187
30585,4.08067
30586,3.89267
30587,3.96645
30588,4.40206
30589,3.92456
30590,4.2909
30591,3.91967
30592,4.03722
30593,4.05947
30594,4.3728
30595,4.05206
30596,3.54767
30597,3.1547
30598,4.06776
30599,3.66323
30600,3.70636
30601,3.73173
30602,3.24508
30603,4.08924
30604,3.36337
30605,3.77376
30606,3.98097
30607,3.52228
30608,2.37576
30609,2.67402
30610,3.91708
30611,2.933
30612,1.8025
30613,3.45783
30614,1.65637
30615,4.7635
30616,3.4618
30617,3.68184
30618,4.16032
30619,3.21621
30620,2.91892
30621,4.59979
30622,1.94462
30623,3.98867
30624,3.17977
30625,3.66245
30626,3.82861
30627,3.0855
30628,3.7598
30629,3.97067
30630,4.86718
30631,1.68619
30632,4.43214
30633,3.30496
30634,4.53898
30635,3.82069
30636,3.48897
30637,3.84251
30638,4.54472
30639,4.52962
30640,3.34656
30641,4.35749
30642,4.52194
30643,4.53073
30644,4.73402
30645,2.26039
30646,4.28921
30647,3.92606
30648,3.50666
30649,4.26823
30650,4.6694
30651,4.36537
30652,3.60144
30653,3.97167
30654,3.84779
30655,2.2919
30656,3.30806
30657,3.6543
30658,3.87891
30659,3.73226
30660,3.02994
30661,3.69101
30662,3.83553
30663,2.80469
30664,4.28515
30665,3.13127
30666,2.91762
30667,2.9998
30668,3.49647
30669,3.47105
30670,3.51916
30671,2.78318
30672,3.82476
30673,4.13098
30674,3.41294
30675,1.91546
30676,3.97652
30677,3.23995
30678,3.99395
30679,3.17991
30680,2.92008
30681,2.80757
30682,3.42928
30683,3.05676
30684,3.27857
30685,2.46111
30686,2.55397
30687,4.29856
30688,3.60411
30689,4.17241
30690,3.27111
30691,4.1007
30692,4.43565
30693,3.12795
30694,2.82143
30695,3.72026
30696,4.17268
30697,4.24511
30698,3.73477
30699,3.95
30700,4.244
30701,3.43169
30702,3.89819
30703,3.06297
30704,4.05182
30705,3.68572
30706,4.46235
30707,4.90078
30708,3.6506
30709,3.87711
30710,4.19128
30711,4.58886
30712,4.54775
30713,4.87792
30714,3.81067
30715,4.71596
30716,4.50491
30717,4.38422
30718,4.9657
30719,3.42598
30720,4.66479
30721,5.00457
30722,3.86238
30723,3.98928
30724,3.16649
30725,4.37046
30726,3.74902
30727,4.34744
30728,4.46388
30729,4.2649
30730,4.76355
30731,4.32839
30732,4.26692
30733,4.28339
30734,4.47162
30735,3.24154
30736,3.51313
30737,4.18992
30738,3.19653
30739,3.21674
30740,2.5252
30741,4.10064
30742,3.51822
30743,4.38101
30744,4.04058
30745,3.44361
30746,3.4996
30747,3.39334
30748,3.39606
30749,2.73093
30750,3.92983
30751,3.55333
30752,2.21517
30753,3.8301
30754,3.29039
30755,1.69381
30756,2.99665
30757,3.11206
30758,3.67922
30759,3.29072
30760,4.19827
30761,3.30985
30762,3.16893
30763,3.31433
30764,4.09655
30765,4.44148
30766,3.01277
30767,3.29314
30768,2.4383
30769,4.13967
30770,3.49783
30771,3.90229
30772,4.6162
30773,4.06055
30774,4.01042
30775,2.64864
30776,3.82011
30777,3.93755
30778,4.05406
30779,3.71397
30780,3.07504
30781,3.73142
30782,3.58616
30783,3.38502
30784,3.56356
30785,4.07693
30786,3.45647
30787,3.96713
30788,3.90338
30789,3.43171
30790,3.12461
30791,3.75052
30792,3.74785
30793,4.78276
30794,4.05253
30795,3.14904
30796,4.12988
30797,4.18965
30798,3.93163
30799,3.25897
30800,2.13931
30801,3.70713
30802,3.31794
30803,3.94782
30804,3.89626
30805,4.87241
30806,3.34296
30807,3.45295
30808,3.80237
30809,4.24495
30810,3.7639
30811,4.35047
30812,3.45634
30813,2.98236
30814,3.75754
30815,3.39506
30816,3.36301
30817,2.76385
30818,3.4073
30819,3.80049
30820,3.133
30821,4.65294
30822,3.36853
30823,3.95668
30824,3.61015
30825,3.57137
30826,3.43931
30827,3.60222
30828,4.37217
30829,4.09383
30830,4.20852
30831,3.38361
30832,3.00933
30833,2.87097
30834,3.6208
30835,2.42439
30836,3.29828
30837,1.61231
30838,3.35165
30839,2.92615
30840,4.26103
30841,4.05798
30842,2.45537
30843,3.23736
30844,3.5182
30845,3.95964
30846,3.41034
30847,2.32109
30848,2.9667
30849,3.76496
30850,1.73364
30851,1.85187
30852,2.83632
30853,3.09422
30854,1.7159
30855,2.08836
30856,2.9094
30857,3.34787
30858,3.88765
30859,4.00363
30860,4.05973
30861,3.10014
30862,4.51479
30863,4.23426
30864,3.33593
30865,3.88978
30866,2.82748
30867,3.72192
30868,3.34649
30869,3.22012
30870,3.95485
30871,3.5018
30872,4.28501
30873,4.03637
30874,4.06669
30875,4.55917
30876,4.24065
30877,3.45229
30878,4.25502
30879,4.30411
30880,1.98932
30881,2.99614
30882,3.37658
30883,4.49801
30884,3.76855
30885,4.01703
30886,3.69595
30887,2.75432
30888,3.85143
30889,2.80369
30890,2.83487
30891,3.73426
30892,3.3078
30893,3.98549
30894,2.61869
30895,2.71677
30896,4.08539
30897,2.65363
30898,3.19788
30899,4.07454
30900,3.81376
30901,3.02947
30902,4.01519
30903,2.79201
30904,3.81636
30905,4.49227
30906,4.6185
30907,3.99971
30908,3.50803
30909,4.33519
30910,3.64727
30911,4.40704
30912,4.43965
30913,3.87103
30914,3.61086
30915,3.59714
30916,1.87399
30917,3.16036
30918,3.26961
30919,3.16043
30920,4.20011
30921,4.18973
30922,2.98443
30923,3.44835
30924,3.55583
30925,3.97881
30926,3.31503
30927,3.82521
30928,3.51206
30929,3.16287
30930,3.00594
30931,4.1135
30932,4.20279
30933,3.45879
30934,3.65367
30935,3.49339
30936,3.53128
30937,3.77646
30938,2.97817
30939,3.41987
30940,3.51807
30941,3.31986
30942,3.92514
30943,3.51462
30944,3.36819
30945,3.06404
30946,3.19578
30947,4.27055
30948,3.23589
30949,3.63198
30950,4.28237
30951,3.29315
30952,3.96959
30953,3.71328
30954,3.23495
30955,3.56625
30956,3.22952
30957,3.72869
30958,3.54067
30959,4.4417
30960,3.10007
30961,4.66432
30962,3.14376
30963,3.7915
30964,2.92049
30965,3.13607
30966,2.82675
30967,4.1505
30968,3.62894
30969,3.75215
30970,3.37337
30971,3.94758
30972,2.91576
30973,3.51522
30974,3.19621
30975,4.29833
30976,2.7544
30977,2.08315
30978,1.94003
30979,3.23924
30980,3.43938
30981,4.63474
30982,3.50219
30983,2.91459
30984,3.12941
30985,2.9677
30986,3.47719
30987,2.8644
30988,4.26351
30989,3.65285
30990,2.34519
30991,1.46657
30992,3.6592
30993,2.74199
30994,2.95984
30995,4.19981
30996,3.71183
30997,3.74884
30998,3.94707
30999,3.25647
31000,4.42893
31001,3.73089
31002,3.90157
31003,4.03517
31004,1.86721
31005,3.16297
31006,3.21049
31007,3.56838
31008,4.06481
31009,3.63341
31010,3.25846
31011,3.76905
31012,4.31476
31013,3.94103
31014,4.01416
31015,3.56123
31016,3.33271
31017,4.07516
31018,4.55344
31019,4.96933
31020,4.58441
31021,4.95281
31022,4.84536
31023,4.57078
31024,4.62073
31025,3.07626
31026,3.54847
31027,4.94587
31028,3.63727
31029,4.24013
31030,3.59613
31031,3.8564
31032,4.10536
31033,4.66935
31034,3.54556
31035,3.96698
31036,3.70485
31037,2.81366
31038,3.75243
31039,4.32713
31040,3.73953
31041,4.78147
31042,4.71755
31043,2.49289
31044,3.16383
31045,3.76137
31046,3.88083
31047,2.27757
31048,4.03435
31049,4.30477
31050,3.68209
31051,5.33407
31052,4.6411
31053,4.1665
31054,4.14732
31055,3.91406
31056,2.9534
31057,4.2394
31058,4.21796
31059,2.06861
31060,2.60345
31061,4.2384
31062,4.40807
31063,4.13342
31064,4.46527
31065,4.19576
31066,4.87862
31067,2.75704
31068,3.96605
31069,4.04156
31070,4.72202
31071,3.53719
31072,4.62771
31073,4.54664
31074,3.9818
31075,3.42833
31076,4.7501
31077,3.61502
31078,3.91805
31079,4.59994
31080,4.39029
31081,4.81035
31082,4.52493
31083,4.56894
31084,4.48945
31085,3.57079
31086,5.30242
31087,4.05018
31088,4.05442
31089,3.96019
31090,4.57813
31091,3.02242
31092,4.68971
31093,2.69895
31094,4.85084
31095,3.58684
31096,4.61075
31097,4.32497
31098,4.44265
31099,3.42254
31100,4.19679
31101,3.61575
31102,4.56205
31103,4.07429
31104,4.60152
31105,5.00965
31106,2.47452
31107,4.29647
31108,4.91343
31109,4.82194
31110,4.12934
31111,4.74177
31112,3.77044
31113,4.84134
31114,3.97234
31115,4.2248
31116,4.01834
31117,4.23309
31118,4.6851
31119,4.04296
31120,4.16472
31121,4.28771
31122,4.36238
31123,3.66624
31124,4.11745
31125,4.11369
31126,4.64894
31127,4.61817
31128,3.85837
31129,4.37109
31130,4.0753
31131,3.53668
31132,4.40711
31133,4.98176
31134,3.99353
31135,3.78264
31136,4.41313
31137,3.81311
31138,3.96729
31139,3.60644
31140,4.64543
31141,4.80577
31142,4.37038
31143,4.48531
31144,3.38211
31145,2.95248
31146,3.8779
31147,2.94434
31148,3.43004
31149,3.77881
31150,4.16823
31151,3.86379
31152,4.02477
31153,3.66198
31154,4.09683
31155,3.64502
31156,3.21079
31157,4.4113
31158,3.85445
31159,2.88951
31160,2.88682
31161,3.76394
31162,3.48223
31163,3.89155
31164,2.38944
31165,3.97547
31166,3.15894
31167,2.47801
31168,3.84811
31169,3.56818
31170,2.38598
31171,4.02877
31172,3.60175
31173,4.48129
31174,2.46138
31175,2.23089
31176,2.87649
31177,2.99516
31178,3.51611
31179,3.81774
31180,4.16747
31181,4.52576
31182,3.34371
31183,3.35772
31184,3.80451
31185,4.29592
31186,3.52826
31187,3.4598
31188,4.05797
31189,3.66435
31190,4.29292
31191,3.7179
31192,3.40439
31193,3.53852
31194,3.95016
31195,3.7184
31196,3.63354
31197,4.10635
31198,2.68812
31199,3.67385
31200,3.01118
31201,3.17969
31202,3.37483
31203,3.9351
31204,3.77772
31205,2.53101
31206,2.42942
31207,2.95969
31208,3.32846
31209,2.76339
31210,3.98826
31211,2.45006
31212,3.32752
31213,1.95807
31214,3.84102
31215,1.99561
31216,3.97356
31217,3.16438
31218,4.18141
31219,3.74959
31220,4.13026
31221,3.92162
31222,2.86225
31223,3.86126
31224,4.51856
31225,3.34085
31226,3.68139
31227,2.77891
31228,3.20379
31229,4.35292
31230,3.71495
31231,3.85803
31232,4.38984
31233,3.96948
31234,3.63075
31235,4.19924
31236,4.65778
31237,3.86896
31238,3.62022
31239,3.44072
31240,3.6649
31241,3.55602
31242,2.72614
31243,1.99013
31244,1.14965
31245,2.32427
31246,3.61237
31247,3.30386
31248,2.36301
31249,3.62875
31250,1.33267
31251,3.57083
31252,1.42728
31253,2.70255
31254,3.32191
31255,2.56979
31256,3.17911
31257,1.92478
31258,3.3848
31259,3.35868
31260,2.35986
31261,1.27248
31262,3.22851
31263,2.08
31264,1.3856
31265,1.98356
31266,3.96953
31267,4.93731
31268,4.82177
31269,4.21262
31270,3.8765
31271,5.05302
31272,4.70988
31273,4.84517
31274,3.66082
31275,3.78206
31276,4.97966
31277,4.05968
31278,3.16248
31279,3.72711
31280,3.98547
31281,3.85436
31282,4.15492
31283,4.54996
31284,4.20064
31285,3.89956
31286,3.38355
31287,4.48803
31288,4.29002
31289,3.3122
31290,4.35328
31291,4.28089
31292,5.13641
31293,2.58232
31294,3.75475
31295,3.97919
31296,4.46716
31297,3.99906
31298,4.33834
31299,4.0959
31300,4.49393
31301,3.0304
31302,4.39452
31303,4.65842
31304,4.48261
31305,4.09782
31306,4.11232
31307,4.35562
31308,5.2556
31309,4.88391
31310,5.01497
31311,4.62136
31312,4.91368
31313,4.93797
31314,4.21961
31315,3.92157
31316,3.8754
31317,3.35134
31318,4.49504
31319,4.58502
31320,2.48369
31321,3.37337
31322,2.12326
31323,3.55076
31324,4.52032
31325,3.90874
31326,3.76319
31327,3.02677
31328,3.54836
31329,2.45737
31330,4.13105
31331,3.98648
31332,3.37338
31333,3.43812
31334,2.57324
31335,3.91218
31336,3.95043
31337,4.05757
31338,3.29127
31339,2.96136
31340,3.26078
31341,3.34863
31342,3.94402
31343,2.25688
31344,3.0379
31345,2.41338
31346,3.38575
31347,2.89977
31348,3.42289
31349,3.18808
31350,3.50871
31351,3.02052
31352,3.60392
31353,2.93376
31354,4.40007
31355,3.42441
31356,3.78537
31357,4.05797
31358,4.67736
31359,1.99738
31360,4.51939
31361,4.28945
31362,3.98574
31363,3.53003
31364,3.56259
31365,3.23678
31366,3.89395
31367,3.81188
31368,4.07515
31369,3.54327
31370,3.81964
31371,3.43402
31372,3.82779
31373,3.53727
31374,3.30707
31375,1.66981
31376,1.68341
31377,2.81584
31378,3.57616
31379,3.58319
31380,3.01195
31381,3.25398
31382,3.17479
31383,2.92834
31384,3.29824
31385,2.52675
31386,3.32192
31387,1.53968
31388,3.11823
31389,2.55442
31390,2.86258
31391,1.47718
31392,3.51689
31393,1.685
31394,1.79668
31395,2.85625
31396,4.17395
31397,1.78226
31398,2.62085
31399,1.47001
31400,3.34295
31401,3.2329
31402,3.02766
31403,3.54622
31404,2.30444
31405,2.77808
31406,1.87015
31407,2.10423
31408,3.07052
31409,2.89538
31410,2.58764
31411,3.19268
31412,3.81245
31413,3.79818
31414,4.23371
31415,4.10485
31416,3.50035
31417,3.08087
31418,3.59746
31419,3.39026
31420,3.82778
31421,4.5281
31422,3.91541
31423,3.66996
31424,4.7963
31425,3.53108
31426,3.84496
31427,4.54327
31428,4.35695
31429,3.73093
31430,4.18172
31431,4.2474
31432,4.43227
31433,4.05569
31434,3.64049
31435,4.37938
31436,2.57592
31437,2.58511
31438,3.91742
31439,3.21285
31440,2.341
31441,2.50234
31442,2.63066
31443,2.55653
31444,3.1697
31445,3.76214
31446,2.36461
31447,3.4808
31448,3.12396
31449,3.08424
31450,3.48373
31451,3.09413
31452,1.7619
31453,2.59526
31454,2.40735
31455,2.51883
31456,1.8344
31457,3.41655
31458,2.11506
31459,2.98275
31460,2.98586
31461,3.52235
31462,3.61234
31463,2.88829
31464,3.02018
31465,2.58542
31466,2.70586
31467,3.51891
31468,5.22255
31469,4.59916
31470,4.99065
31471,5.10506
31472,4.22817
31473,4.15808
31474,5.21226
31475,4.28114
31476,4.08263
31477,5.52953
31478,4.24069
31479,3.49435
31480,4.22968
31481,3.94038
31482,3.8287
31483,3.70633
31484,4.5885
31485,3.40598
31486,3.8517
31487,3.7253
31488,2.95115
31489,4.31355
31490,3.4581
31491,3.94349
31492,4.66301
31493,3.96843
31494,3.8251
31495,3.86081
31496,3.61082
31497,2.86563
31498,3.63506
31499,4.08312
31500,3.66722
31501,3.61468
31502,2.81562
31503,2.49074
31504,3.26839
31505,3.00339
31506,2.67056
31507,2.83567
31508,3.42339
31509,4.04817
31510,3.32495
31511,2.75219
31512,3.1147
31513,2.94453
31514,3.03414
31515,4.05925
31516,2.92036
31517,3.71055
31518,2.67055
31519,4.21655
31520,2.83983
31521,2.99997
31522,3.17776
31523,3.00805
31524,2.86804
31525,4.1638
31526,3.51882
31527,3.10553
31528,3.77625
31529,3.99123
31530,2.89085
31531,3.55786
31532,3.80121
31533,3.27003
31534,3.13341
31535,3.12615
31536,3.50795
31537,3.25663
31538,2.48439
31539,3.43245
31540,3.53536
31541,3.44246
31542,3.57613
31543,3.64448
31544,3.95931
31545,3.69282
31546,3.95422
31547,3.73477
31548,4.10849
31549,4.05707
31550,3.74378
31551,3.71416
31552,3.93364
31553,3.58216
31554,3.24227
31555,3.62283
31556,4.33073
31557,3.83226
31558,3.32331
31559,3.18921
31560,3.68013
31561,3.66902
31562,4.12306
31563,4.03599
31564,4.92855
31565,4.35459
31566,4.7901
31567,4.67881
31568,4.8289
31569,4.53257
31570,4.76172
31571,4.81346
31572,4.816
31573,4.80815
31574,4.47494
31575,3.6423
31576,3.22707
31577,3.93002
31578,4.22483
31579,4.40516
31580,4.68198
31581,4.54633
31582,4.69819
31583,4.77155
31584,4.06639
31585,2.20131
31586,3.35787
31587,3.44492
31588,3.9794
31589,3.91906
31590,3.77308
31591,3.86824
31592,3.18988
31593,3.24322
31594,3.76115
31595,3.05851
31596,3.7368
31597,3.58061
31598,4.12514
31599,3.65519
31600,3.43189
31601,3.76374
